# x y ex ey
1 402.041 0 20.1021
3 430.722 0 20.8197
5 393.877 0 19.8938
7 459.534 0 21.4961
9 383.551 0 19.6242
11 411.755 0 20.3351
13 423.371 0 20.6338
15 392.069 0 19.8532
17 430.841 0 20.8012
19 435.261 0 20.9173
21 403.046 0 20.1272
23 428.356 0 20.7539
25 411.301 0 20.3375
27 414.275 0 20.4099
29 352.42 0 18.8108
31 89.3482 0 9.47089
33 31.1492 0 5.59456
35 29.1336 0 5.40996
37 33.3821 0 5.81108
39 28.1434 0 5.3186
41 28.3388 0 5.35554
43 25.097 0 5.0194
45 26.0848 0 5.11565
47 20.1501 0 4.50569
49 26.1331 0 5.12513
51 28.1145 0 5.31314
53 25.128 0 5.0256
55 28.0597 0 5.30278
57 28.1174 0 5.31368
