# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 35.1396 0 5.93968
32 10208.5 0 101.564
32.5 42655 0 209.179
33 333920 0 625.41
33.5 642732 0 923.441
34 795222 0 1056.16
34.5 956029 0 1190.82
35 1.12855e+06 0 1326.2
35.5 1.32798e+06 0 1486.19
36 1.53824e+06 0 1653
36.5 1.75908e+06 0 1867.8
37 1.95768e+06 0 2013.98
37.5 2.03309e+06 0 2029.24
38 1.9018e+06 0 2110.04
