# x y ex ey
48 0 0 0
48.5 5.03021 0 2.24958
49 11335.7 0 107.026
49.5 19129.4 0 139.216
50 27121.1 0 166.212
50.5 35462.3 0 190.52
51 43478.8 0 211.232
51.5 51560.2 0 230.481
52 60372.8 0 249.73
52.5 70031.7 0 269.804
53 79339.6 0 287.894
53.5 88958 0 304.923
54 99351.9 0 323.593
54.5 109819 0 341.024
55 120568 0 358.326
55.5 132205 0 376.151
56 145148 0 395.531
56.5 156113 0 436.502
57 166090 0 610.385
