# x y ex ey
1 33504.9 0 185.05
3 34380.7 0 187.504
5 34043.6 0 186.519
7 34023.5 0 186.501
9 33877.3 0 186.007
11 33816.2 0 186.268
13 33846 0 185.986
15 34047.8 0 186.53
17 34017.2 0 186.368
19 34091.4 0 186.652
21 33631.4 0 185.472
23 34027.5 0 186.215
25 33731.5 0 185.542
27 24351.5 0 157.332
29 4272.59 0 65.5849
31 3326 0 57.8368
33 3273.95 0 57.3847
35 2742.02 0 52.4988
37 2391.26 0 49.0469
39 2423.27 0 49.3315
41 2368.64 0 48.7991
43 2299.84 0 48.1017
45 2275.52 0 47.7605
47 2332.27 0 48.4525
49 2328.86 0 48.3921
51 2317.29 0 48.3188
53 2208.54 0 47.0009
55 2153.91 0 46.5609
