# x y ex ey
1 27207 0 166.47
3 27134.7 0 166.28
5 27042.5 0 165.908
7 27006.5 0 165.856
9 27016.3 0 165.903
11 27048 0 165.534
13 27134.5 0 166.288
15 26591.1 0 164.356
17 27303.6 0 167.538
19 25758.6 0 161.92
21 13141.5 0 115.312
23 8183.08 0 90.8391
25 2126.76 0 46.3545
27 1947.38 0 44.2587
29 1757.71 0 41.9814
31 1671.83 0 40.9842
33 1739.45 0 41.8205
35 1756.25 0 41.9703
37 1677.99 0 41.1103
39 1686.6 0 41.1121
41 1723.41 0 41.6399
43 1704.58 0 41.4031
45 1707.48 0 41.4489
47 1688.52 0 41.2201
49 1581.32 0 39.7951
51 1170.51 0 34.2643
53 635.299 0 25.2708
55 407.193 0 20.2336
57 190.851 0 13.8458
