# x y ex ey
1 19592.9 0 140.909
3 19488 0 140.672
5 19435.1 0 140.371
7 19815 0 141.72
9 10816 0 104.558
11 6686.98 0 82.1617
13 1344.87 0 36.7803
15 986.995 0 31.4963
17 594.772 0 24.445
19 442.391 0 21.0901
21 425.555 0 20.6668
23 307.287 0 17.5378
25 97.3699 0 9.88642
27 64.2496 0 8.0312
29 30.132 0 5.50132
31 15.0845 0 3.8948
33 21.0923 0 4.60271
35 11.0585 0 3.33427
37 7.03578 0 2.65927
39 4.02956 0 2.01478
41 5.0354 0 2.2519
43 2.00856 0 1.42027
45 1.00521 0 1.00521
47 1.9938 0 1.40983
49 1.00315 0 1.00315
51 1.00542 0 1.00542
53 0 0 0
55 0 0 0
57 0 0 0
