# x y ex ey
1 19151.8 0 139.07
3 19418.6 0 140.354
5 19126.8 0 139.271
7 19414.4 0 140.353
9 19463.8 0 140.202
11 19366.2 0 140.198
13 19155.9 0 139.45
15 19314.1 0 139.965
17 19151.5 0 139.347
19 18916.2 0 138.559
21 11139 0 106.067
23 2009.93 0 44.9322
25 1306.76 0 36.2569
27 1203.34 0 34.781
29 1157.15 0 34.4232
31 1180.73 0 34.4453
33 1119.26 0 33.4145
35 1138.38 0 33.8199
37 1105.19 0 33.3075
39 1083.63 0 33.1585
41 1024.52 0 32.0947
43 1044.28 0 32.4128
45 1139.25 0 33.8607
47 916.324 0 30.3425
49 694.305 0 26.2798
51 473.987 0 21.817
53 273.981 0 16.5821
