# x y ex ey
1 25603.1 0 161.4
3 25694.2 0 161.724
5 25983.8 0 162.669
7 25445 0 160.845
9 25635.6 0 161.554
11 25608.9 0 161.427
13 25485.6 0 161.124
15 25539.5 0 161.271
17 25664.9 0 162.3
19 25580.9 0 161.662
21 25748.3 0 161.929
23 25496.5 0 161.109
25 23262.5 0 153.757
27 14290 0 120.267
29 5070.83 0 71.4414
31 2376.97 0 48.8774
33 1934.89 0 44.1232
35 1781.9 0 42.3304
37 1762.24 0 42.0894
39 1663.34 0 40.8128
41 1628.59 0 40.4877
43 1670.85 0 40.9848
45 1653.75 0 40.6387
47 1594.55 0 40.0393
49 1670.81 0 41.0455
51 1635.13 0 40.5377
53 1676.2 0 41.116
55 1580.45 0 39.7984
