# x y ex ey
1 23872.7 0 155.848
3 23714.2 0 155.244
5 23792.1 0 155.477
7 23737.6 0 155.337
9 23589.4 0 154.433
11 23474.5 0 154.36
13 23834.6 0 155.41
15 23438.8 0 154.289
17 23594.8 0 154.888
19 23859.7 0 155.773
21 21167.2 0 146.842
23 11501.5 0 107.816
25 2227.22 0 47.4846
27 2042.48 0 45.4446
29 1625.93 0 40.3219
31 1490.76 0 38.7114
33 1386.43 0 37.3351
35 1424.82 0 37.6651
37 1431.83 0 37.9301
39 1419.71 0 37.9569
41 1402.94 0 37.5087
43 1399.07 0 37.4453
45 1373.2 0 37.1678
47 1423.64 0 37.8194
49 1338.57 0 36.7318
51 1281.15 0 35.8793
53 1091.36 0 33.117
55 632.347 0 25.2133
57 210.878 0 14.552
