# x y ex ey
1 21634.6 0 148.189
3 21702.1 0 148.453
5 21617 0 148.204
7 21454.2 0 146.878
9 21780.9 0 148.057
11 21536 0 147.802
13 21645 0 148.271
15 21549 0 147.877
17 21365.4 0 147.285
19 21593.5 0 148.329
21 21557.7 0 147.968
23 21600.5 0 148.063
25 20921.8 0 145.769
27 10377.7 0 102.459
29 2965.62 0 54.62
31 1493.48 0 38.7426
33 1558.97 0 39.5979
35 1539.54 0 39.3077
37 1454.74 0 38.2562
39 1466.77 0 38.4003
41 1439.31 0 37.9686
43 1421.37 0 37.8126
45 1455.45 0 38.2616
47 1458.87 0 38.2987
49 1459.43 0 38.3001
51 1373.62 0 37.1792
53 1422.67 0 37.8338
