# x y ex ey
1 27895.6 0 168.653
3 28090.4 0 168.384
5 27920.2 0 168.737
7 27724.2 0 168.162
9 14040.6 0 119.138
11 1839.52 0 43.0011
13 1203.99 0 34.7707
15 645.845 0 25.5893
17 648.104 0 25.5191
19 467.816 0 21.6711
21 213.105 0 14.6361
23 63.2457 0 7.9682
25 23.9724 0 4.89334
27 16.0901 0 4.02253
29 13.0624 0 3.62287
31 16.9943 0 4.12172
33 10.0233 0 3.16964
35 1.00469 0 1.00469
37 4.01713 0 2.00857
39 1.00531 0 1.00531
41 0.999655 0 0.999655
43 0 0 0
45 1.9989 0 1.41344
47 0 0 0
49 0 0 0
51 1.0049 0 1.0049
53 0 0 0
