# x y ex ey
1 19920.7 0 142.211
3 19785.4 0 141.7
5 19629.5 0 141.172
7 19861.1 0 141.93
9 19579.4 0 140.918
11 19496.5 0 140.602
13 19498.8 0 140.221
15 19643 0 141.112
17 19855 0 141.923
19 19767.9 0 141.564
21 19613.3 0 141.033
23 19441.1 0 140.45
25 19675.7 0 141.347
27 12904.2 0 114.148
29 3891.29 0 62.8855
31 1479.03 0 38.5368
33 1281.18 0 35.8521
35 1142.57 0 33.8996
37 1082.2 0 32.9456
39 1096.94 0 33.1948
41 1149.14 0 33.99
43 1148.49 0 33.9856
45 1109.25 0 33.3243
47 1050.2 0 32.4562
49 1090.58 0 33.1086
51 1124.81 0 33.64
53 1157.36 0 34.0991
55 1024.83 0 32.1046
57 1043.67 0 32.3784
