# x y ex ey
1 33944.5 0 186.281
3 33436.7 0 184.793
5 33675.8 0 185.444
7 33453.8 0 184.774
9 33103.1 0 183.844
11 5706.41 0 75.7829
13 2486.95 0 50.0199
15 1655.06 0 40.7695
17 1072.36 0 32.8291
19 748.242 0 27.3951
21 677.323 0 26.0895
23 647.699 0 25.5229
25 520.139 0 22.8536
27 192.94 0 13.9242
29 75.448 0 8.71199
31 54.2773 0 7.3862
33 37.2012 0 6.11583
35 19.0756 0 4.37625
37 20.0302 0 4.47889
39 18.2045 0 4.29085
41 21.0836 0 4.60082
43 5.01884 0 2.24449
45 2.00815 0 1.41998
47 3.00944 0 1.7375
49 0 0 0
51 0 0 0
53 0.999757 0 0.999757
55 0 0 0
57 1.00428 0 1.00428
