# x y ex ey
1 6543.47 0 81.193
3 6587.68 0 81.5222
5 6492.92 0 80.8902
7 6504.38 0 80.9577
9 6620.07 0 81.5678
11 6691.55 0 81.8909
13 6411.88 0 80.3244
15 4601.08 0 68.002
17 743.597 0 27.3352
19 366.743 0 19.1962
21 313.772 0 17.7638
23 330.497 0 18.2209
25 335.887 0 18.518
27 321.686 0 17.9828
29 277.42 0 16.6987
31 275.437 0 16.6398
33 269.516 0 16.4633
35 229.522 0 15.2004
37 106.35 0 10.3296
39 32.4007 0 5.72769
41 23.0489 0 4.80604
43 13.0773 0 3.62698
45 32.1871 0 5.68994
47 18.0884 0 4.26347
49 22.1103 0 4.71394
51 21.0814 0 4.60035
53 22.0944 0 4.71055
