# x y ex ey
1 834.244 0 28.957
3 779.182 0 27.989
5 753.96 0 27.5307
7 817.931 0 28.7747
9 801.062 0 28.3751
11 795.029 0 28.268
13 768.039 0 27.7867
15 767.349 0 27.7799
17 786.499 0 28.1072
19 832.576 0 28.934
21 720.848 0 26.9205
23 192.761 0 13.9113
25 65.314 0 8.1012
27 53.6643 0 7.37136
29 53.2557 0 7.31523
31 62.3314 0 7.9161
33 54.2661 0 7.38468
35 56.2934 0 7.52252
37 58.2739 0 7.65174
39 55.3223 0 7.45966
41 54.35 0 7.3961
43 46.5764 0 6.86731
45 47.1974 0 6.88446
47 66.3188 0 8.16328
49 39.0073 0 6.24616
51 41.1721 0 6.43001
53 19.0894 0 4.3794
55 6.03004 0 2.46175
57 6.03191 0 2.46252
