# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 0 0 0
32 0 0 0
32.5 9.04136 0 3.01379
33 84.2678 0 9.19437
33.5 723.344 0 26.9574
34 3013.82 0 55.0429
34.5 5759.96 0 76.1857
35 8237.96 0 91.1679
35.5 12492.1 0 112.327
36 19524.1 0 140.745
36.5 36736.7 0 193.824
37 77005.2 0 283.496
37.5 140032 0 387.975
38 191354 0 459.103
38.5 231478 0 509.997
39 258746 0 541.674
39.5 284679 0 571.542
40 313994 0 603.869
