# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 8.03924 0 2.8423
32 2348.23 0 48.5957
32.5 8901.57 0 94.7942
33 71210.9 0 272.312
33.5 130513 0 373.703
34 159959 0 416.437
34.5 192488 0 460.533
35 228814 0 506.177
35.5 269512 0 554.516
36 313665 0 603.851
36.5 359754 0 653.576
37 409830 0 703.93
37.5 469302 0 762.788
38 538123 0 829.132
