# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 0 0 0
32 0 0 0
32.5 0 0 0
33 2.99651 0 1.73004
33.5 26.1251 0 5.12355
34 87.3852 0 9.36868
34.5 312.284 0 17.708
35 1447.55 0 38.1594
35.5 3012.66 0 55.0493
36 3999.05 0 63.3098
36.5 5375.75 0 73.6128
37 7307.14 0 85.8121
37.5 9706 0 98.9893
38 14146.2 0 119.668
38.5 23103.8 0 153.052
39 40885.1 0 204.725
39.5 66330.2 0 262.396
40 85780.6 0 299.415
