# x y ex ey
1 107394 0 337.235
3 107705 0 337.677
5 101088 0 326.929
7 66657.5 0 263.023
9 28752.4 0 171.224
11 21914 0 149.199
13 22021.5 0 150.297
15 21840.2 0 149.129
17 20950.3 0 145.854
19 7246.64 0 85.4856
21 6141.92 0 78.6908
23 5638.85 0 75.386
25 5403.42 0 73.757
27 5382.78 0 73.6194
29 5026.46 0 71.1347
31 4370.24 0 66.3454
33 2682.11 0 51.9453
35 1673.93 0 41.0478
37 1618.37 0 40.3333
39 1522.29 0 39.1491
41 1530.85 0 39.2267
43 1017.1 0 31.9881
45 735.77 0 27.1393
47 614.126 0 24.8652
49 522.201 0 22.9
51 469.717 0 21.6895
53 459.392 0 21.4895
55 422.495 0 20.6157
57 360.899 0 19.0475
