# x y ex ey
1 95348.7 0 316.834
3 95274.5 0 316.64
5 95860.1 0 317.346
7 94684.5 0 315.533
9 51834 0 231.107
11 25116.7 0 159.611
13 19788.4 0 141.668
15 18701.2 0 137.826
17 18173 0 135.771
19 17959.9 0 134.972
21 15659.4 0 125.934
23 10095.9 0 101.009
25 5347.51 0 73.7535
27 4386.04 0 66.4552
29 4212.91 0 65.1075
31 4265.14 0 65.5478
33 4046.79 0 63.9136
35 2564.46 0 50.7839
37 1603.95 0 40.149
39 1306.69 0 36.241
41 1191.25 0 34.6199
43 1155.06 0 34.0757
45 1090.91 0 33.1034
47 1166.8 0 34.2732
49 910.404 0 30.1962
51 507.343 0 22.5764
53 389.737 0 19.7859
55 350.88 0 18.7822
57 362.648 0 19.0868
