# x y ex ey
1 62090.1 0 253.545
3 61472.7 0 252.309
5 61225.1 0 251.785
7 61418.6 0 252.233
9 56456.4 0 241.042
11 30191.1 0 175.5
13 20153.7 0 142.916
15 19884.7 0 142.037
17 20035.5 0 142.617
19 19818.2 0 141.819
21 19607.1 0 141.04
23 19500.2 0 140.119
25 12802.8 0 113.795
27 9761.79 0 99.285
29 8255.29 0 91.2313
31 8193.05 0 90.9274
33 8093.33 0 90.3282
35 8054.39 0 90.0959
37 7901.84 0 89.2536
39 7847.19 0 88.9889
41 5207.12 0 72.5806
43 3911.47 0 62.7303
45 3772.62 0 61.6396
47 3781.77 0 61.6985
49 3800.71 0 61.8595
51 3742.74 0 61.3977
53 3734.37 0 61.3099
55 3419.54 0 58.6188
57 2576.55 0 50.9036
