# x y ex ey
1 94514.6 0 315.415
3 94500.5 0 314.598
5 92783.6 0 312.079
7 53501 0 234.986
9 19815 0 141.713
11 18048.2 0 135.174
13 17058.2 0 131.497
15 16743.9 0 130.17
17 17020.9 0 131.339
19 11835.2 0 109.356
21 5493.89 0 74.4118
23 4270.39 0 65.5511
25 3808 0 61.9699
27 3682.3 0 60.8583
29 3779.09 0 61.5975
31 3069.65 0 55.5826
33 1672.52 0 41.001
35 1095.37 0 33.1626
37 891.272 0 29.8587
39 917.234 0 30.356
41 969.478 0 31.2572
43 946.967 0 30.8539
45 715.94 0 26.8122
47 428.488 0 20.7603
49 272.477 0 16.5518
51 259.298 0 16.1432
53 247.312 0 15.7681
55 269.267 0 16.4481
57 234.049 0 15.333
