# x y ex ey
1 58234.1 0 245.127
3 57801 0 244.339
5 57791.7 0 244.306
7 56714.9 0 242.093
9 28294.3 0 169.774
11 17788.4 0 134.272
13 17587.3 0 133.463
15 17494.3 0 133.107
17 17474.2 0 133.05
19 17165.1 0 131.872
21 8102.62 0 90.4826
23 6975.12 0 83.8977
25 6838.85 0 83.037
27 6768.43 0 82.7946
29 6753.66 0 82.4783
31 6821.2 0 82.8656
33 6717.65 0 82.2659
35 5829.48 0 76.6572
37 3320.51 0 57.8993
39 2953.74 0 54.5215
41 2953.47 0 54.4239
43 2898.86 0 53.8956
45 2926.61 0 54.3457
47 2824 0 53.2925
49 2600.37 0 51.6674
51 1506.85 0 38.8679
53 1421.24 0 37.8226
55 1314 0 36.346
57 1322.88 0 36.4388
