# x y ex ey
1 163602 0 421.769
3 163287 0 421.137
5 159942 0 416.628
7 101210 0 326.834
9 35304.4 0 190.078
11 34011.3 0 186.314
13 30239.5 0 175.607
15 29711.6 0 174.386
17 29761.4 0 174.111
19 19349.2 0 140.057
21 8958.93 0 95.1249
23 7758.42 0 88.4959
25 6998.42 0 83.9474
27 6804.59 0 82.7983
29 6824.38 0 82.9531
31 6536.42 0 81.3249
33 3852.37 0 62.2728
35 1934.48 0 44.1253
37 1787.3 0 42.3989
39 1790.58 0 42.4051
41 1671.17 0 40.9803
43 1689 0 41.2197
45 1383.83 0 37.3192
47 873.55 0 29.6332
49 641.809 0 25.3896
51 502.163 0 22.4574
53 444.173 0 21.1272
55 461.736 0 21.552
57 428.003 0 20.7368
