# x y ex ey
1 49847.4 0 226.584
3 49689.7 0 226.007
5 49413.5 0 225.595
7 49773.7 0 226.33
9 47141.9 0 220.215
11 40967.2 0 204.977
13 17450.3 0 132.999
15 14925.3 0 122.931
17 14877.9 0 122.715
19 14721.3 0 122.082
21 14702.6 0 122.42
23 14626.3 0 121.784
25 14103 0 119.423
27 6182.69 0 78.993
29 5544.25 0 74.7723
31 5363.86 0 73.4707
33 5537.17 0 74.7244
35 5533.22 0 74.6439
37 5382.27 0 73.6538
39 5291.32 0 73.0272
41 4006.1 0 63.5089
43 3378.25 0 58.3412
45 2503.58 0 50.1922
47 2376.54 0 48.8478
49 2464.03 0 49.7808
51 2399.77 0 49.1596
53 2296.26 0 48.2382
55 2350.53 0 48.6119
57 2248.18 0 47.5332
