# x y ex ey
1 162390 0 420.086
3 161663 0 419.052
5 162384 0 419.818
7 132601 0 376.535
9 46730.6 0 219.219
11 33521.1 0 185.087
13 31488.7 0 179.197
15 30423.2 0 176.201
17 30505.4 0 176.361
19 25690.9 0 161.697
21 15496.4 0 125.207
23 7744.39 0 88.4338
25 7127.58 0 84.8041
27 7154.81 0 84.9359
29 7184.16 0 85.1105
31 6185.3 0 78.8273
33 4228.74 0 65.0729
35 2530.04 0 50.4596
37 2077.85 0 45.7141
39 1942.75 0 44.2105
41 1843.85 0 43.0318
43 1887.98 0 43.5778
45 1691.6 0 41.2217
47 1241.22 0 35.5798
49 1088.76 0 32.9474
51 857.636 0 29.3649
53 712.854 0 26.7529
