# x y ex ey
1 99212.9 0 322.05
3 98095.3 0 321.659
5 97684.2 0 320.903
7 97131.1 0 319.836
9 58633.3 0 246.306
11 30469.2 0 176.382
13 29521.6 0 173.372
15 29571.9 0 173.709
17 29368.5 0 172.977
19 29408.2 0 173.812
21 24357.1 0 157.359
23 12465.8 0 112.082
25 11182 0 106.125
27 11345.8 0 106.718
29 11100.1 0 105.908
31 11223.6 0 106.444
33 10822 0 104.528
35 7682.4 0 87.9555
37 5155.7 0 72.0531
39 4836.75 0 69.7689
41 4725.34 0 68.9481
43 4817.51 0 69.6655
45 4816.54 0 69.637
47 4487.46 0 67.1794
49 3497.71 0 59.3685
51 2782.69 0 52.9389
53 2499.65 0 50.0832
