# x y ex ey
1 77479.1 0 283.991
3 78434.1 0 286.243
5 77889 0 285.267
7 77744.3 0 284.831
9 76781.2 0 283.025
11 49233.9 0 225.047
13 27661.2 0 167.924
15 25840.9 0 162.099
17 25077.2 0 159.721
19 25525.1 0 161.483
21 25662.9 0 161.591
23 25385.9 0 160.722
25 25077 0 159.778
27 21516 0 147.755
29 13955 0 118.815
31 11807.7 0 109.004
33 10468.4 0 102.76
35 10759.7 0 104.257
37 10501 0 103.394
39 10548.9 0 103.257
41 10548.9 0 103.188
43 10525.1 0 102.96
45 10260 0 102.253
47 9410.55 0 97.499
49 6950.56 0 83.7235
51 5072.69 0 71.5244
53 5005.29 0 70.9916
