# x y ex ey
1 67707.7 0 265.304
3 67172.1 0 264.042
5 67802.1 0 265.359
7 67758.4 0 265.352
9 66178.9 0 262.181
11 66288.3 0 262.405
13 34722.5 0 188.381
15 21931.1 0 149.558
17 21841.9 0 148.691
19 21769.4 0 148.67
21 21799.9 0 148.73
23 21615.2 0 148.206
25 21549.9 0 147.873
27 13393.2 0 116.304
29 9054.46 0 95.5592
31 8974.49 0 95.1883
33 8952.8 0 95.0384
35 8675.13 0 93.4649
37 8801.74 0 94.3754
39 8799.58 0 94.2278
41 8228.52 0 91.1247
43 7896.02 0 89.2619
45 4778.05 0 69.4003
47 4113.51 0 64.3994
49 3949.94 0 62.9997
51 4022.84 0 63.5829
53 4115.22 0 64.3631
55 3981.7 0 63.3213
57 3982.75 0 63.2581
