# x y ex ey
1 102254 0 328.359
3 101806 0 327.874
5 101349 0 326.967
7 101929 0 327.981
9 89541.6 0 306.64
11 63012.1 0 255.649
13 36187.4 0 192.443
15 34816.5 0 189.52
17 35066.9 0 189.222
19 34529.6 0 187.858
21 33979.2 0 186.272
23 34280.9 0 187.015
25 32552.8 0 182.407
27 32027.8 0 180.841
29 22869.6 0 152.556
31 15738.2 0 126.461
33 14881.9 0 122.719
35 14744.8 0 122.154
37 14995.7 0 122.693
39 14982.9 0 123.15
41 14689.9 0 121.825
43 14763.2 0 122.788
45 13310.6 0 116.074
47 9417.04 0 97.4826
49 7609.36 0 87.6204
51 7205.94 0 85.2312
53 7257.24 0 85.5572
55 7155.17 0 84.9162
57 7387.84 0 86.3263
