# x y ex ey
7 48178.8 0 222.726
9 47744.1 0 221.513
11 47761 0 221.394
13 47603.3 0 221.167
15 48165 0 222.636
17 47819.1 0 221.622
19 47739.4 0 221.524
21 48209.4 0 222.672
23 48056.2 0 222.275
25 47491.6 0 221.094
27 39637.9 0 201.548
29 13455.4 0 116.66
31 4142.75 0 64.3933
33 3678.15 0 60.8145
35 3758.04 0 61.4916
37 3654.71 0 60.6513
39 3657.6 0 60.6909
41 3669.08 0 60.7393
43 3691.64 0 60.9543
45 3738.02 0 61.3368
47 3564.46 0 59.6818
49 3658.74 0 60.7097
51 3577.44 0 60.0086
53 3608.01 0 60.2928
55 3497.13 0 59.3331
57 3541.97 0 59.6914
