# x y ex ey
36 0 0 0
36.5 0 0 0
37 0 0 0
37.5 468.49 0 21.7024
38 1867.27 0 43.3312
38.5 2713.56 0 52.2709
39 3658.4 0 60.9395
39.5 4673.52 0 68.5505
40 5840.6 0 76.7305
40.5 6892.54 0 83.3335
41 8473.44 0 92.4528
41.5 9805.44 0 99.4056
42 11129 0 106.188
42.5 12990.7 0 114.644
43 14955.4 0 123.049
43.5 17332.3 0 132.443
44 19160.8 0 139.374
44.5 21666.7 0 148.392
45 24569.5 0 158.109
