# x y ex ey
48 0 0 0
48.5 0 0 0
49 1.00604 0 1.00604
49.5 442.94 0 21.0924
50 649.845 0 25.5678
50.5 866.821 0 29.7492
51 1176.95 0 34.3937
51.5 1374.93 0 37.1874
52 1579.81 0 39.8455
52.5 1872.77 0 43.3772
53 2155.16 0 46.5552
53.5 2302.92 0 48.124
54 2629.65 0 51.4235
54.5 2890.29 0 54.0266
55 3212.15 0 56.8455
55.5 3537.92 0 59.691
56 3747.87 0 61.424
56.5 4166.25 0 64.7352
57 4304.35 0 65.8016
57.5 4765.93 0 69.312
58 5189.8 0 72.3251
