# x y ex ey
1 207693 0 480.133
3 207281 0 479.562
5 206221 0 478.047
7 206659 0 478.75
9 205416 0 476.927
11 203046 0 474.183
13 201618 0 471.461
15 187638 0 454.707
17 49230 0 225.142
19 16739.7 0 130.267
21 12532.9 0 112.535
23 11726.5 0 108.821
25 10819.4 0 104.483
27 10670.3 0 103.762
29 9938 0 100.032
31 9641.73 0 98.4722
33 9322.71 0 96.9958
35 8870.52 0 94.6085
37 6046.43 0 77.9746
39 3511.71 0 59.512
41 1047.15 0 32.4708
43 828.772 0 28.8366
45 802.48 0 28.4075
47 712.582 0 26.7616
49 715.181 0 26.8214
51 663.982 0 25.8259
53 652.46 0 25.6113
55 614.493 0 24.8394
57 524.75 0 22.9677
