# x y ex ey
1 194298 0 462.98
3 193145 0 461.412
5 192526 0 460.536
7 192796 0 460.816
9 192459 0 460.401
11 192681 0 460.69
13 192713 0 460.638
15 192430 0 460.151
17 187232 0 453.472
19 95647.9 0 316.427
21 16423.2 0 128.993
23 13807.5 0 118.138
25 11512.2 0 107.883
27 11138 0 106.1
29 10823.2 0 104.437
31 10643.1 0 103.704
33 10683.6 0 103.768
35 10516.4 0 103.246
37 10245.4 0 101.779
39 9950.37 0 100.177
41 9839.92 0 99.6629
43 8158.6 0 90.7352
45 4827.59 0 69.7457
47 3395.37 0 58.48
49 1576.93 0 39.8234
51 1034.47 0 32.2486
53 811.444 0 28.5997
55 948.783 0 30.8803
57 794.269 0 28.2588
