# x y ex ey
1 142099 0 392.431
3 142540 0 391.663
5 142335 0 391.403
7 142891 0 392.055
9 142266 0 391.282
11 142881 0 392.182
13 142677 0 391.883
15 143378 0 392.426
17 143345 0 393.124
19 136439 0 382.703
21 73109.8 0 275.931
23 20516.9 0 144.278
25 10676.1 0 103.833
27 10129.4 0 101.178
29 8625.53 0 93.2776
31 8449.8 0 92.2663
33 8250.12 0 91.2354
35 8262.44 0 91.299
37 8020.72 0 90.092
39 7962.38 0 89.6008
41 7798.58 0 88.489
43 7640.19 0 87.7893
45 7378.22 0 86.261
47 7542.21 0 87.218
49 6964.14 0 83.6507
51 4969.93 0 70.7253
53 2325.03 0 48.3646
55 1182.62 0 34.4711
57 697.501 0 26.4768
