# x y ex ey
1 108689 0 337.702
3 107918 0 338.047
5 57501.9 0 243.939
7 16945.5 0 131.065
9 8067.78 0 90.2174
11 4462.04 0 67.3597
13 1924.87 0 43.9747
15 976.537 0 31.3064
17 411.501 0 20.3226
19 269.433 0 16.4582
21 148.69 0 12.2223
23 57.2397 0 7.58159
25 41.2315 0 6.43927
27 17.0923 0 4.14548
29 4.01548 0 2.00774
31 7.03433 0 2.65873
33 4.03622 0 2.01811
35 1.00273 0 1.00273
37 2.01001 0 1.42129
39 1.00563 0 1.00563
41 0 0 0
43 0 0 0
45 0 0 0
47 1.00885 0 1.00885
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
