# x y ex ey
1 51524.6 0 230.506
3 51507.1 0 230.418
5 51437 0 230.234
7 51218.7 0 229.886
9 51097.5 0 228.62
11 51147.6 0 229.593
13 51136.3 0 229.602
15 49625.4 0 226.148
17 17823.5 0 134.537
19 8839.81 0 94.8054
21 5038.51 0 71.2055
23 4979.64 0 70.8492
25 4798.93 0 69.4914
27 4753.51 0 69.1681
29 4613.41 0 68.1247
31 4254.78 0 65.5591
33 3874.16 0 62.4458
35 3831.76 0 62.1185
37 3471.2 0 58.8255
39 2859.42 0 53.6372
41 1475.26 0 38.3734
43 934.68 0 30.7321
45 539.5 0 23.2811
47 513.635 0 22.7442
49 509.143 0 22.6118
51 506.859 0 22.5773
53 460.114 0 21.4997
55 459.203 0 21.4806
57 389.937 0 19.7961
