# x y ex ey
1 84307 0 297.215
3 84665.8 0 297.75
5 78226.9 0 285.894
7 22199.4 0 149.801
9 12932.2 0 114.337
11 6167.84 0 78.8613
13 4213.94 0 65.1389
15 2562.71 0 50.7692
17 979.855 0 31.3805
19 470.114 0 21.731
21 290.429 0 17.084
23 167.729 0 12.9793
25 74.0909 0 8.6129
27 46.1837 0 6.80942
29 18.0865 0 4.26303
31 16.0686 0 4.01716
33 8.02932 0 2.83879
35 4.01961 0 2.00981
37 9.18306 0 3.06102
39 1.01031 0 1.01031
41 0 0 0
43 0 0 0
45 0 0 0
47 1.00511 0 1.00511
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
