# x y ex ey
1 40518.7 0 203.882
3 40355.2 0 203.42
5 40668.8 0 204.067
7 40604.2 0 204.059
9 40404 0 203.483
11 40669.2 0 204.247
13 40472.3 0 203.721
15 26326.7 0 163.77
17 8644.11 0 93.4457
19 3432.95 0 58.7882
21 3329.34 0 58.0003
23 3261.52 0 57.308
25 2975.48 0 54.6996
27 2739.41 0 52.4872
29 2679.64 0 51.9266
31 2376.15 0 48.8916
33 2270.94 0 47.7908
35 1708.56 0 41.4387
37 749.474 0 27.4402
39 348.797 0 18.7244
41 288.3 0 17.0178
43 297.556 0 17.2951
45 260.33 0 16.1761
47 247.312 0 15.7681
49 224.822 0 15.0216
51 201.373 0 14.2392
53 225.077 0 15.0386
55 197.488 0 14.1063
