# x y ex ey
1 39308.8 0 200.673
3 39404.6 0 200.757
5 39406.4 0 200.823
7 39397.6 0 200.893
9 39692.4 0 201.565
11 39580.2 0 200.646
13 39446.7 0 201.031
15 39619.2 0 201.427
17 38092.2 0 197.332
19 25719.4 0 162.046
21 4619.99 0 68.1699
23 3670.97 0 60.7957
25 3597.03 0 60.1513
27 3431.37 0 58.7354
29 3470.36 0 59.0747
31 3410.93 0 58.5658
33 3069.28 0 55.5849
35 2806.31 0 53.1388
37 2651.7 0 51.6575
39 2544.97 0 50.8182
41 1966.11 0 44.4781
43 1190.27 0 34.5914
45 633.81 0 25.2516
47 388.047 0 19.7511
49 381.935 0 19.5929
51 342.518 0 18.5484
