# x y ex ey
1 48727.3 0 224.02
3 48495.7 0 223.44
5 47963.8 0 222.102
7 48755.4 0 224.028
9 48425.3 0 222.679
11 49078.1 0 224.913
13 46909.3 0 219.545
15 11779.3 0 109.039
17 4183.22 0 64.944
19 4283.18 0 65.6393
21 4129.7 0 64.4401
23 3935.28 0 62.9504
25 3745.78 0 61.6803
27 3575.98 0 60.018
29 3246.42 0 57.1308
31 2942.04 0 54.3797
33 2360.59 0 48.716
35 1063.18 0 32.7017
37 445.545 0 21.1685
39 387.161 0 19.7315
41 379.456 0 19.5171
43 357.908 0 18.9958
45 342.483 0 18.5465
47 342.483 0 18.5465
49 306.29 0 17.5381
51 258.218 0 16.1386
53 208.912 0 14.4855
55 105.509 0 10.2967
57 55.3109 0 7.45812
