# x y ex ey
1 120371 0 358.053
3 118678 0 355.293
5 62159.2 0 253.599
7 26783.2 0 165.228
9 12540.9 0 112.652
11 10075.2 0 100.843
13 5536.21 0 74.6909
15 4188.02 0 64.7847
17 1624.41 0 40.3837
19 923.036 0 30.4316
21 451.61 0 21.2891
23 307.982 0 17.5774
25 147.777 0 12.1884
27 101.584 0 10.108
29 44.253 0 6.6714
31 24.103 0 4.92001
33 12.0552 0 3.48002
35 7.03071 0 2.65736
37 2.00856 0 1.42027
39 2.00156 0 1.41532
41 3.03344 0 1.75135
43 0 0 0
45 1.00697 0 1.00697
47 0 0 0
49 0 0 0
51 0 0 0
53 0 0 0
55 0 0 0
57 0 0 0
