# x y ex ey
1 57975.5 0 244.869
3 58243.6 0 244.721
5 58172.2 0 245.132
7 58278.9 0 245.527
9 57905.8 0 244.692
11 58328.9 0 245.699
13 57750 0 243.977
15 57865.2 0 244.403
17 55281.3 0 238.955
19 17134.9 0 131.768
21 6545.45 0 81.0679
23 5717.1 0 75.9048
25 5518.2 0 74.5499
27 5474.28 0 74.3167
29 5340.84 0 73.3275
31 5075.35 0 71.4697
33 4654.07 0 68.4496
35 4445.12 0 66.8988
37 4354.2 0 66.1858
39 3587.89 0 60.0994
41 2644.02 0 51.5666
43 1583.24 0 39.9318
45 858.566 0 29.328
47 633.288 0 25.2308
49 590.752 0 24.3622
51 570.207 0 23.8624
53 538.107 0 23.2427
55 476.755 0 21.875
57 415.047 0 20.3985
