# x y ex ey
1 38658 0 199.085
3 38709.4 0 199.015
5 38184.5 0 197.535
7 38723.8 0 199.258
9 38665.3 0 199.012
11 38984.6 0 199.879
13 38920.6 0 199.629
15 28371.5 0 170.027
17 13515.6 0 116.844
19 3500.93 0 59.2952
21 3474.55 0 59.0862
23 3353.92 0 58.0944
25 3210.53 0 56.799
27 3101 0 55.8489
29 2797.1 0 53.0405
31 2604.54 0 51.1482
33 2445.15 0 49.6023
35 2040.02 0 45.3002
37 634.32 0 25.2319
39 358.261 0 18.9612
41 351.56 0 18.7917
43 314.648 0 17.785
45 309.43 0 17.6314
47 257.235 0 16.0772
49 290.458 0 17.0858
51 233.923 0 15.292
53 229.049 0 15.1692
55 232.159 0 15.2749
