# x y ex ey
1 38418.2 0 198.415
3 38045.3 0 197.492
5 38467.3 0 198.544
7 38674.3 0 199.067
9 38274.3 0 197.954
11 38281.6 0 198.106
13 36530.1 0 193.159
15 25484.6 0 161.021
17 3536.74 0 59.6626
19 3391.16 0 58.3297
21 3206.07 0 56.8091
23 3052.7 0 55.4487
25 3047.16 0 55.3755
27 2658.86 0 51.6795
29 2446.41 0 49.6381
31 2292.36 0 48.0926
33 1825.99 0 42.8844
35 673.025 0 26.0012
37 325.608 0 18.1454
39 307.515 0 17.5795
41 308.584 0 17.6118
43 264.242 0 16.2939
45 266.416 0 16.3658
47 258.213 0 16.1069
49 226.105 0 15.0737
51 226.105 0 15.0737
53 207.247 0 14.4047
55 145.766 0 12.1052
57 125.62 0 11.2358
