# x y ex ey
1 40538.4 0 203.765
3 40682.8 0 204.156
5 40358.3 0 204.462
7 40275.5 0 203.173
9 40123.6 0 202.689
11 40178.2 0 203.205
13 40278.7 0 203.192
15 37049.2 0 194.732
17 16411.3 0 128.939
19 4036.89 0 63.7333
21 3982.11 0 63.3278
23 3840.97 0 61.9673
25 3786.85 0 61.7813
27 3692.42 0 60.9922
29 3590.44 0 60.1085
31 3399.36 0 58.5054
33 3117.57 0 55.9752
35 2966.63 0 54.6293
37 2798.39 0 53.0555
39 711.576 0 26.7427
41 413.722 0 20.3826
43 401.077 0 20.079
45 367.016 0 19.1581
47 356.854 0 18.9132
49 389.899 0 19.7687
51 318.309 0 17.878
53 373.778 0 19.3795
