# x y ex ey
1 491.922 0 22.2455
3 455.417 0 21.3974
5 424.814 0 20.6551
7 469.302 0 21.7167
9 479.699 0 21.9639
11 463.51 0 21.5878
13 467.388 0 21.6746
15 434.033 0 20.8343
17 458.293 0 21.4615
19 465.568 0 21.6135
21 437.827 0 20.9681
23 474.552 0 21.8199
25 469.061 0 21.7055
27 432.288 0 20.6085
29 225.471 0 15.0649
31 69.6415 0 8.38386
33 48.2364 0 6.96232
35 41.1891 0 6.43265
37 39.204 0 6.27766
39 35.9037 0 5.98395
41 33.9923 0 5.82963
43 33.1384 0 5.76866
45 26.3119 0 5.16018
47 34.3546 0 5.89176
49 38.1164 0 6.18329
51 34.1461 0 5.85601
53 35.1939 0 5.94885
55 37.2818 0 6.12908
57 33.1759 0 5.77519
