# x y ex ey
1 647.499 0 25.515
3 615.624 0 24.8648
5 713.931 0 26.7745
7 638.992 0 25.3377
9 666.174 0 25.8526
11 629.395 0 25.1557
13 581.061 0 24.169
15 607.082 0 24.7018
17 619.642 0 24.9458
19 655.491 0 25.7105
21 629.98 0 25.1389
23 616.194 0 24.8878
25 642.735 0 25.4262
27 650.918 0 25.5902
29 574.555 0 24.0233
31 305.536 0 17.5237
33 59.297 0 7.71981
35 44.2303 0 6.66796
37 47.2412 0 6.89083
39 42.2111 0 6.51331
41 45.0824 0 6.72048
43 36.1771 0 6.02951
45 42.5438 0 6.56465
47 29.1605 0 5.41498
49 47.9012 0 6.91394
51 43.1717 0 6.58362
53 30.1444 0 5.50358
55 49.0244 0 7.00349
57 40.1886 0 6.35437
