# x y ex ey
1 871.629 0 29.6021
3 853.915 0 29.2891
5 870.982 0 29.5972
7 927.043 0 30.5305
9 892.842 0 29.9618
11 958.031 0 31.0337
13 935.283 0 30.6692
15 926.999 0 30.5126
17 899.155 0 30.0723
19 779.305 0 27.9754
21 149.182 0 12.2627
23 65.2737 0 8.0962
25 36.1659 0 6.02765
27 44.2257 0 6.66728
29 36.1473 0 6.02455
31 27.8425 0 5.26174
33 45.0131 0 6.71016
35 50.1843 0 7.09714
37 35.2193 0 5.95314
39 42.2024 0 6.51197
41 40.2258 0 6.36026
43 49.9737 0 7.06735
45 27.1187 0 5.219
47 28.2277 0 5.33453
49 18.0921 0 4.26435
51 5.02555 0 2.24749
53 4.02209 0 2.01105
55 6.0257 0 2.45998
57 2.00362 0 1.41677
