# x y ex ey
1 47090.8 0 220.115
3 46383.9 0 218.464
5 46262 0 218.103
7 46624.7 0 218.987
9 46574.5 0 218.957
11 46703 0 218.68
13 46603.7 0 218.835
15 44277.5 0 213.139
17 14997.1 0 123.196
19 3810.23 0 61.9243
21 2580.57 0 50.9434
23 2452.19 0 49.6533
25 2381.63 0 48.9731
27 2397.34 0 49.0892
29 2342.19 0 48.533
31 2259.24 0 47.6502
33 2244.91 0 47.528
35 2112.52 0 46.099
37 1530.47 0 39.23
39 799.069 0 28.3223
41 179.321 0 13.4031
43 166.656 0 12.935
45 160.122 0 12.7386
47 158.177 0 12.6643
49 175.692 0 13.2811
51 165.703 0 12.9
53 151.767 0 12.3506
55 168.838 0 13.0261
57 134.569 0 11.625
