# x y ex ey
1 3500.65 0 59.3416
3 3575.59 0 59.9777
5 3533.15 0 59.6446
7 3538.58 0 59.6597
9 3454.3 0 58.9984
11 3458.81 0 59.0065
13 3390.28 0 58.4271
15 2050.51 0 45.567
17 217.926 0 14.7598
19 172.012 0 13.1541
21 168.907 0 13.0315
23 183.819 0 13.5883
25 179.875 0 13.4445
27 192.033 0 13.8951
29 158.477 0 12.6078
31 167.815 0 12.9859
33 166.69 0 12.9377
35 97.4902 0 9.89863
37 18.0996 0 4.2661
39 11.0574 0 3.33393
41 6.07695 0 2.4809
43 6.99117 0 2.64241
45 9.03764 0 3.01255
47 21.1031 0 4.60508
49 5.00597 0 2.23874
51 10.143 0 3.2075
53 14.0687 0 3.76002
55 9.10882 0 3.03627
