# x y ex ey
1 61162.6 0 251.549
3 60556.3 0 250.378
5 61044.4 0 251.531
7 60951.5 0 251.321
9 60517.8 0 250.245
11 60841 0 250.957
13 61102 0 251.627
15 60076.2 0 249.457
17 34044.8 0 186.436
19 6572.77 0 81.3626
21 3289.42 0 57.5411
23 3262.2 0 57.3021
25 2984.67 0 54.6383
27 2952.03 0 54.5085
29 2947.6 0 54.4731
31 2862.52 0 53.6387
33 2835.43 0 53.2527
35 2775.23 0 52.8351
37 2256.46 0 47.6551
39 1016.87 0 31.9335
41 312.421 0 17.6873
43 232.494 0 15.297
45 247.185 0 15.76
47 213.325 0 14.6512
49 214.917 0 14.6914
51 204.979 0 14.3514
53 216.3 0 14.7515
55 191.935 0 13.8879
