# x y ex ey
1 3593.14 0 60.162
3 3635.2 0 60.4609
5 3582.99 0 60.0089
7 3607.8 0 60.2724
9 3598.15 0 60.3815
11 3679.43 0 60.894
13 3584.93 0 60.0499
15 3681.43 0 60.8604
17 3611.46 0 60.0993
19 3483.97 0 59.1694
21 2325.46 0 48.384
23 346.472 0 18.6265
25 277.653 0 16.6826
27 253.111 0 15.9445
29 244.372 0 15.6764
31 274.347 0 16.6043
33 250.277 0 15.8926
35 234.001 0 15.3299
37 262.233 0 16.2318
39 246.282 0 15.7344
41 236.399 0 15.4209
43 238.288 0 15.4785
45 233.284 0 15.3159
47 212.057 0 14.5986
49 158.64 0 12.6207
51 139.49 0 11.8314
53 147.595 0 12.1734
55 100.464 0 10.0464
57 87.3942 0 9.36964
