# x y ex ey
1 49921.2 0 226.79
3 49662.2 0 225.066
5 50160.8 0 227.23
7 50130.9 0 226.637
9 49735.2 0 226.427
11 49888.5 0 226.679
13 50357.7 0 227.898
15 49770.4 0 226.369
17 45319.8 0 216.11
19 13474.4 0 116.593
21 3669.46 0 60.7456
23 3493.1 0 59.2988
25 3445.59 0 58.8753
27 3461 0 59.0009
29 3398.97 0 58.49
31 3386.05 0 58.1903
33 3286.39 0 57.5146
35 3281.01 0 57.4644
37 3262.87 0 57.2874
39 3153.35 0 56.3278
41 3009.1 0 55.0393
43 2772.94 0 52.7916
45 904.671 0 30.1893
47 353.86 0 18.8608
49 337.322 0 18.4024
51 343.664 0 18.5832
53 321.686 0 17.9828
55 357.882 0 18.9677
57 308.688 0 17.5607
59 287.473 0 16.9986
61 305.411 0 17.5165
63 315.914 0 17.828
