# x y ex ey
1 41427.4 0 206.191
3 41572.5 0 206.527
5 41075.3 0 205.189
7 41828.7 0 207.207
9 41320.7 0 205.708
11 41086.5 0 205.281
13 41401.2 0 206.124
15 41259.5 0 205.743
17 41777.2 0 207.013
19 40842.9 0 203.937
21 38065.1 0 197.433
23 25724.5 0 161.812
25 14782 0 122.341
27 4502.24 0 67.3629
29 2751.37 0 52.5909
31 2151.8 0 46.526
33 2118.61 0 46.1441
35 2092.45 0 45.8581
37 2066.21 0 45.7578
39 1924.21 0 44.0056
41 2001.16 0 44.8708
43 1854.72 0 43.1563
45 1833.42 0 42.9408
47 1691.36 0 41.2528
49 1651.72 0 40.7367
51 1563.2 0 39.6414
53 1411.02 0 37.6706
55 1308.22 0 36.2418
57 1178.28 0 34.4326
