# x y ex ey
1 556163 0 844.948
3 554728 0 843.534
5 553290 0 842.333
7 552717 0 841.413
9 554094 0 843.12
11 553322 0 842.362
13 551793 0 840.903
15 529629 0 820.003
17 208872 0 482.418
19 54518.9 0 237.075
21 41591.5 0 206.458
23 39666.2 0 201.58
25 36504.5 0 193.289
27 33964.8 0 186.28
29 32560.5 0 182.007
31 32118.4 0 181.036
33 30601.1 0 176.696
35 29142 0 172.317
37 26382.5 0 163.945
39 22641.5 0 151.902
41 11758.8 0 108.994
43 4547.95 0 67.7292
45 3137.7 0 56.1559
47 2962.72 0 54.6129
49 2643.66 0 51.5499
51 2491.7 0 50.1866
53 2485.27 0 50.21
55 2412.68 0 49.2487
57 2346.42 0 48.5894
