# x y ex ey
1 413823 0 707.682
3 411260 0 705.51
5 412079 0 706.405
7 409419 0 703.444
9 408938 0 702.816
11 408057 0 703.159
13 404356 0 697.558
15 407717 0 699.758
17 407272 0 702.766
19 408476 0 702.351
21 407026 0 700.569
23 406454 0 700.713
25 398171 0 693.555
27 343934 0 636.34
29 152066 0 405.354
31 44963.1 0 215.073
33 39062 0 200.608
35 37000 0 194.68
37 35091.3 0 189.425
39 33759.9 0 185.727
41 32692.1 0 182.709
43 31828.6 0 180.093
45 30804.1 0 177.199
47 29958.8 0 174.697
49 29323.9 0 172.871
51 28376.3 0 170.067
53 27712.7 0 168.005
55 27403.2 0 167.043
57 26927.3 0 165.601
