# x y ex ey
1 1.36817e+06 0 2571.03
3 1.34688e+06 0 1504.28
5 1.34019e+06 0 1498.43
7 1.3406e+06 0 1498.83
9 1.34242e+06 0 1500.1
11 1.33677e+06 0 1497.05
13 1.23595e+06 0 1417.51
15 800821 0 1062.36
17 291740 0 579.599
19 449464 0 743.41
21 225019 0 501.071
23 188061 0 456.063
25 162272 0 419.598
27 162536 0 420.138
29 140332 0 388.378
31 124217 0 364.338
33 109130 0 340.089
35 97836.2 0 321.147
37 87972.6 0 303.75
39 71046.8 0 272.436
41 39064.1 0 199.943
43 37495.8 0 195.782
45 21045.5 0 146.174
47 17538.8 0 133.011
49 14976.1 0 123.091
