# x y ex ey
1 1.14734e+06 0 2071.5
3 1.13854e+06 0 1531.39
5 1.13171e+06 0 1333.09
7 1.12538e+06 0 1324.62
9 1.12999e+06 0 1332.25
11 1.12499e+06 0 1328.79
13 1.11918e+06 0 1323.58
15 1.09079e+06 0 1300.92
17 821116 0 1079.18
19 423158 0 717.554
21 176190 0 440.258
23 152099 0 404.922
25 134462 0 380.508
27 122178 0 360.457
29 107002 0 336.57
31 96831 0 319.401
33 86779.5 0 301.736
35 80961.6 0 290.83
37 75721.2 0 281.456
39 69369.5 0 268.042
41 59617.6 0 248.105
43 43419.6 0 211.411
45 22365.8 0 150.801
47 14892.5 0 122.719
49 12378.3 0 111.835
51 11405.5 0 107.313
53 10014.2 0 100.253
55 9189.66 0 96.2386
