# x y ex ey
1 533905 0 824.383
3 530785 0 821.676
5 528935 0 821.721
7 529426 0 819.897
9 530240 0 821.25
11 530155 0 821.129
13 529338 0 819.478
15 528014 0 818.574
17 520396 0 811.798
19 354542 0 646.543
21 59030.3 0 247.188
23 43485.6 0 211.903
25 38073.4 0 197.343
27 36293.3 0 192.739
29 34117.4 0 186.724
31 32582.7 0 182.416
33 32006 0 180.779
35 30514.8 0 176.407
37 28790.6 0 171.348
39 26809 0 165.573
41 26942.3 0 165.784
43 22157.4 0 149.466
45 8864.15 0 94.589
47 3698.59 0 61.0275
49 3161.5 0 56.3746
51 2883.9 0 53.8694
53 2562.3 0 50.7312
55 2514.06 0 50.1709
