# x y ex ey
1 1324.06 0 36.485
3 898.878 0 30.063
5 924.025 0 30.4808
7 867.963 0 29.5458
9 920.074 0 30.45
11 899.315 0 30.044
13 946.967 0 30.8539
15 921.824 0 30.4413
17 898.878 0 30.063
19 763.089 0 27.6984
21 206.33 0 14.3757
23 72.3629 0 8.52805
25 54.2829 0 7.38696
27 42.1894 0 6.50996
29 36.1473 0 6.02455
31 41.2187 0 6.43729
33 49.2059 0 7.02941
35 38.1712 0 6.19219
37 44.1893 0 6.66179
39 44.2075 0 6.66453
41 37.1362 0 6.10515
43 35.1107 0 5.93479
45 39.1919 0 6.27573
47 31.4077 0 5.641
49 12.1678 0 3.51255
51 5.0209 0 2.24541
53 4.01713 0 2.00857
55 2.00341 0 1.41663
57 5.02452 0 2.24703
