# x y ex ey
1 85889.8 0 300.014
3 85846.9 0 299.997
5 85797.7 0 299.908
7 85697.2 0 299.617
9 85713 0 299.846
11 85110 0 298.347
13 85698 0 299.757
15 85634.1 0 299.471
17 85019.8 0 299.291
19 66446.9 0 262.378
21 8977.91 0 95.0696
23 6355.62 0 80.0606
25 6250.31 0 79.3598
27 5941.42 0 77.3442
29 6034.48 0 77.9373
31 5883.65 0 76.9187
33 5878.01 0 76.9568
35 5604.34 0 75.1195
37 5667.79 0 75.537
39 5564.68 0 74.8371
41 5374.74 0 73.6059
43 4393.46 0 66.5218
45 1884.18 0 43.5249
47 811.785 0 28.5762
49 605.694 0 24.6863
51 595.9 0 24.4707
53 590.355 0 24.3665
55 593.645 0 24.4193
57 625.155 0 25.0463
