# x y ex ey
1 120646 0 358.484
3 120643 0 358.277
5 120729 0 358.799
7 120455 0 358.091
9 120282 0 357.912
11 120648 0 358.377
13 120054 0 357.425
15 119445 0 356.503
17 40734.3 0 204.434
19 6177.8 0 78.9048
21 5985.01 0 77.6881
23 5891.55 0 77.0416
25 5743.55 0 76.0885
27 5499.01 0 74.4198
29 5553.52 0 74.8157
31 5381.97 0 73.629
33 5218.83 0 72.5538
35 5034.16 0 71.2222
37 4142.42 0 64.5992
39 1515.46 0 39.0511
41 392.186 0 19.8337
43 357.503 0 18.9743
45 369.865 0 19.2284
47 355.725 0 18.9066
49 343.35 0 18.6208
51 352.623 0 18.8755
53 337.677 0 18.5046
55 296.124 0 17.241
